SKU,Name,Price,category,brand,StockQuantity,InStock,IsFeatured,IsActive,Rating,ReviewCount,CreatedAt
FWDP23SS08C,Quần tây nữ form baggy FWDP23SS08C,649000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.519787+07
FWDP23SS07C,Quần tây nữ lưng thông minh FWDP23SS07C,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.519209+07
FWDP23FH02G,Quần Tây Nữ Form Baggy FWDP23FH02G,449000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.518626+07
FWDP22SS01L,Quần tây nữ basic ống đứng FWDP22SS01L,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.517975+07
FWDP22FH04G,Quần tây nữ thanh lịch FWDP22FH04G,599000.00,Quần nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.517377+07
FWBZ24SS03C,Áo Blazer Nữ Dáng Croptop FWBZ24SS03C,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.516756+07
FWBZ24FH03C,Áo Blazer Ghi Lê Nữ FWBZ24FH03C,649000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.516057+07
FWBZ24FH01C,Áo Blazer Nữ Thanh Lịch FWBZ24FH01C,749000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.512757+07
FWBZ23SS06C,Áo Khoác Nữ Cổ Vest FWBZ23SS06C,899000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.510458+07
FWBZ23FH02C,Áo Khoác Nữ Tay Dài Thời Trang FWBZ23FH02C,649000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.509792+07
FWBZ22SS03L,Áo Blazer cổ vest tay dài nữ FWBZ22SS03L,899000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.509116+07
FWBZ22SS01L,Áo blazer nữ tay dài họa tiết kẻ caro FWBZ22SS01L,899000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.508275+07
FWBL24SS10C,Áo Blouse Nữ Cách Điệu FWBL24SS10C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.485365+07
FWBL24SS08C,Áo Blouse Nữ Thanh Lịch FWBL24SS08C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.48479+07
FWBL24SS03C,Áo Blouse Nữ Dáng Gile Thanh Lịch FWBL24SS03C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.484087+07
FWBL24SS02C,Áo Blouse Tay Ngắn Cổ V FWBL24SS02C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.483458+07
FWBL24SS01C,Áo Blouse Nữ Cổ Tròn Vạt Chéo FWBL24SS01C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.482738+07
FWBL24FH13C,Áo Kiểu Phối Bèo Nhún Nữ Tính FWBL24FH13C,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.482152+07
FWBL24FH11C,Áo Kiểu Nữ Cổ Tròn FWBL24FH11C,419000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.481497+07
FWBL23SS18G,Áo kiểu nữ tay dài FWBL23SS18G,549000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.480765+07
FWBL23SS10G,Áo Blouse Nữ Tay Bồng FWBL23SS10G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.48011+07
FWBL23SS09G,Áo kiểu nữ cổ sơ mi sát nách FWBL23SS09G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.479453+07
FWBL23SS07G,Áo kiểu nữ sát nách cổ sơ mi FWBL23SS07G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.478845+07
FWBL23SS05C,Áo Blouse Nữ Tay Ngắn Thanh Lịch FWBL23SS05C,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.478218+07
FWBL23SS04C,Áo kiểu nữ sát nách cổ tim FWBL23SS04C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.477554+07
FWBL23SS03G,Áo Blouse Nữ Thời Trang FWBL23SS03G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.476889+07
FWBL23SS02G,Áo Blouse Nữ Tay Ngắn  FWBL23SS02G,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.476022+07
FWBL23SS01G,Áo kiểu nữ cổ tròn tay phồng FWBL23SS01G,499000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.474749+07
FWBL23FH19C,Áo Blouse Nữ Cách Điệu Thời Trang FWBL23FH19C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.473597+07
FWBL23FH07C,Áo Blouse Nữ Thời Trang FWBL23FH07C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.472922+07
FWBL23FH05C,Áo Blouse Cổ Chữ V Nữ Tính FWBL23FH05C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.472313+07
FWBL23FH02G,Áo Blouse Nữ Tay Bồng FWBL23FH02G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.471658+07
FWBL22SS12G,Áo kiểu nữ xếp ly chéo eo FWBL22SS12G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.470915+07
FWBL22SS10G,Áo kiểu nữ sát nách  FWBL22SS10G,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.470276+07
FWBL22SS09L,Áo kiểu nữ tay dài in họa tiết FWBL22SS09L,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.46966+07
FWBL22SS08L,Áo kiểu nữ sát nách cổ lọ FWBL22SS08L,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.46898+07
FWBL22SS06C,Áo kiểu nữ tay ngắn cổ V FWBL22SS06C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.468339+07
FWBL22SS04L,Áo kiểu nữ cổ bẻ tay phồng FWBL22SS04L,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.46768+07
FWBL22SS03C,Áo kiểu nữ sát nách vạt chéo FWBL22SS03C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.466706+07
FWBL22FH77G,Áo kiểu nữ sát nách vạt chéo FWBL22FH77G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.465832+07
FWBL22FH14C,Áo kiểu nữ sát nách form vừa FWBL22FH14C,349000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.453116+07
FJK23SS01P-PACM,Áo Khoác Nữ Thời Trang FJK23SS01P-PACM,1199000.00,Áo nữ,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.422609+07
DP25SS08C-NMSC,Quần Tây Nam Form Vừa DP25SS08C-NMSC,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.421904+07
DP25SS07P-NMSC,Quần Tây Form Ôm Vừa DP25SS07P-NMSC,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.421303+07
DP25SS06P-NMSC,Quần Tây Nam Form Vừa DP25SS06P-NMSC,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.420704+07
DP25SS05T-NMSC,Quần Tây Form Ôm Vừa DP25SS05T-NMSC,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.419877+07
DP25SS03C-NMSC,Quần Tây Form Ôm Vừa DP25SS03C-NMSC,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.419251+07
DP25SS02P-NM,Quần Tây Nam Form Ôm Vừa DP25SS02P-NM,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.41779+07
DP25FH14P-NMSC,Quần Tây DP25FH14P-NMSC,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.417119+07
DP25FH12T-EPSC,Quần Tây DP25FH12T-EPSC,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.416345+07
DP25FH11T-NMSC,Quần Tây Nam Form Ôm Vừa DP25FH11T-NMSC,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.415761+07
DP25ES04C-EPRG,Quần Tây Nam Form Vừa DP25ES04C-EPRG,950000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.414311+07
DP25ES01P-NM,Quần Tây Nam Form Vừa DP25ES01P-NM,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.413224+07
DP24SS06P-EP,Quần Tây Lưng Thông Minh DP24SS06P-EP,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.412568+07
DP24SS05P-NM,Quần Tây Lịch Lãm DP24SS05P-NM,700000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.411847+07
DP24SS03T-NM,Quần Tây Nam Form Vừa DP24SS03T-NM,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.411176+07
DP24SS02P-EP,Quần Tây Lịch Lãm Lưng Thông Minh DP24SS02P-EP,750000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.410452+07
DP24FH11P-NMSC,Quần Tây Nam Lịch Lãm DP24FH11P-NMSC,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.409755+07
DP24FH10T-EPSC,Quần Tây Nam Form Ôm Vừa Lưng Thông Minh DP24FH10T-EPSC,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.408949+07
DP24FH09T-EPRG,Quần Tây Nam Form Vừa DP24FH09T-EPRG,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.35375+07
DP24FH08C-NM,Quần Tây Nam Form Ôm DP24FH08C-NM,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.320268+07
DP24FH07C-EP,Quần Tây Nam Lưng Thông Minh DP24FH07C-EP,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.319636+07
DP23SS03C-NM,Quần Tây Nam Phong Cách Lịch Lãm DP23SS03C-NM,800000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.319032+07
DP23ES07C-EP,Quần Tây Nam Lưng Thông Minh DP23ES07C-EP,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.318399+07
DP23ES04C-EP,Quần Tây Nam Lưng Thông Minh Form Slim Fit DP23ES04C-EP,850000.00,Quần nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.317771+07
FWDR25SS30G,Áo Đầm Polo Ngắn Tay FWDR25SS30G,599000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.316059+07
FWDR25SS29G,Đầm Xòe Tay Phồng FWDR25SS29G,599000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.315389+07
FWDR25FH04C,Áo Đầm Nữ Sang Trọng FWDR25FH04C,699000.00,Đầm nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.312238+07
CT24FH08C-S,Cà Vạt Nam Thanh Lịch CT24FH08C-S,240000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.311368+07
CT24FH07C-S,Cà Vạt Nam Lịch Lãm CT24FH07C-S,240000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.310716+07
CT24FH04C-M,Cà Vạt Nam Lịch Lãm CT24FH04C-M,240000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.310116+07
CT24FH03C-M,Cà Vạt Nam Thanh Lịch CT24FH03C-M,240000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.309481+07
CT24FH01C-M,Cà Vạt Nam Lịch Lãm CT24FH01C-M,240000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.308563+07
CB22FH01,Cà vạt nam lịch lãm CB22FH01,599000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.306469+07
BZ25SS05C-SL,Áo Blazer Nam Form Ôm BZ25SS05C-SL,2100000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.305848+07
BZ25SS04P-SL,Áo Blazer Nam Form Ôm BZ25SS04P-SL,2100000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.305257+07
BZ25SS03C-RG,Áo Vest Form Vừa BZ25SS03C-RG,2100000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.304649+07
BZ25SS02C-RG,Áo Blazer Nam Form Vừa BZ25SS02C-RG,1950000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.303978+07
BZ25SS01C-RG,Áo Blazer Nam Form Vừa BZ25SS01C-RG,1950000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.303227+07
BZ25FH07T-SL,Áo Blazer Nam Form Ôm BZ25FH07T-SL,2100000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.285376+07
BZ25FH06C-SL,Áo Blazer Nam Tay Dài Form Ôm BZ25FH06C-SL,2100000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.284759+07
BZ24FH02P-SL,Áo Khoác Blazer Lịch Lãm BZ24FH02P-SL,2100000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.284168+07
BZ24FH01T-SL,Áo Khoác Blazer Lịch Lãm BZ24FH01T-SL,1950000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.283538+07
BE25SS28-EP,Thắt Lưng Nam Đầu Tăng Đơ BE25SS28-EP,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.282828+07
BE25SS27-EP,Thắt Lưng Nam Đầu Tăng Đơ BE25SS27-EP,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.282186+07
BE25SS26-HL,Thắt Lưng Nam Đầu Kim BE25SS26-HL,500000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.281545+07
BE25SS25-HL,Thắt Lưng Da Thật BE25SS25-HL,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.280898+07
BE25SS23-HL,Thắt Lưng Đầu Tăng Đơ BE25SS23-HL,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.280234+07
BE25SS11-RE,Thắt Lưng Đầu Kim Xoay BE25SS11-RE,650000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.279414+07
BE25SS10-HL,Thắt Lưng Đầu Kim BE25SS10-HL,500000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.278788+07
BE25SS02-EP,Thắt Lưng Đầu Tăng Đơ BE25SS02-EP,880000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.278193+07
BE25FH44-HL,Thắt Lưng Nam Đầu Kim BE25FH44-HL,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.275303+07
BE25FH43-HL,Thắt Lưng Nam Đầu Kim BE25FH43-HL,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.274664+07
BE25FH42-HL,Thắt Lưng Nam Đầu Kim BE25FH42-HL,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.274029+07
BE25FH39-EP,Thắt Lưng Nam Đầu Tăng Đơ BE25FH39-EP,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.273405+07
BE25FH38-EP,Thắt Lưng Nam Đầu Tăng Đơ BE25FH38-EP,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.272823+07
BE25FH37-EP,Thắt Lưng Nam Đầu Tăng Đơ BE25FH37-EP,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.272239+07
BE25FH35-HL,Thắt Lưng Nam Đầu Kim BE25FH35-HL,500000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.271672+07
BE25FH34-HL,Thắt Lưng Nam Đầu Kim BE25FH34-HL,500000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.271017+07
BE25FH31-EP,Thắt Lưng Nam Đầu Tăng Đơ BE25FH31-EP,600000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.270399+07
BE25FH30-HL,Thắt Lưng Nam Đầu Kim BE25FH30-HL,500000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.269834+07
BE24FH27-EP,Thắt Lưng Đầu Tăng Đơ BE24FH27-EP,880000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.269188+07
BE24FH26-EP,Thắt Lưng Đầu Tăng Đơ BE24FH26-EP,880000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.267831+07
BA24FH03-BP,Balo Thời Trang BA24FH03-BP,1900000.00,Phụ kiện nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.267164+07
FWTS25SS19G,Áo Thun Nữ Thêu Hoa FWTS25SS19G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.266544+07
FWTS25SS14C,Áo Thun Nữ Basic Cut-Out FWTS25SS14C,249000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.265447+07
FWTS25FH03G,Áo Thun Nữ In Chữ,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.264662+07
WS25FH100T-SD,Áo Sơ Mi Nam Tay Ngắn Form Ôm WS25FH100T-SD,700000.00,Áo nam,John Henry,100,t,f,t,0,0,2025-10-09 22:54:41.263518+07
FWWS25SS11G,Áo Sơ Mi Nữ Tay Dài FWWS25SS11G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.26294+07
FWWS25SS09C,Áo Sơ Mi Croptop – FWWS25SS09C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.262294+07
FWWS25SS02G,Áo Sơ Mi Nữ Tay Dài – FWWS25SS02G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.261469+07
FWWS25FH01G,Áo Sơ Mi Nữ Tay Dài FWWS25FH01G,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.260718+07
FWKS25SS08C,Áo Thun Polo Freelancer Dệt Lưới FWKS25SS08C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.259317+07
FWKS25FH04C,Áo Polo Cổ Viền Tương Phản FWKS25FH04C,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.257089+07
FWKS25FH03G,Áo Polo Gân Xám FWKS25FH03G,399000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.256226+07
FWBL25FH05C,Áo Sát Nách Houndstooth FWBL25FH05C,449000.00,Áo nữ,Freelancer,100,t,f,t,0,0,2025-10-09 22:54:41.229541+07
BE25FH46-EP,Thắt Lưng Nam Đầu Tăng Đơ BE25FH46-EP,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
BE25FH45-HL,Thắt Lưng Nam Đầu Kim BE25FH45-HL,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
SP25SS13T-AK,Quần Short Nam Năng Động SP25SS13T-AK,490000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWDP25SS07C,Quần Tây Nữ Form Ôm FWDP25SS07C,499000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWDP25SS01C,Quần Tây Nữ Xám Ống Rộng FWDP25SS01C,599000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWDP25FH09C,Quần Tây Lửng Màu Beige FWDP25FH09C,429000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWDP25FH08C,Quần Tây Nữ Màu Nâu – FWDP25FH08C,449000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
DP25FH10C-NMRG,Quần Tây Nam Form Vừa DP25FH10C-NMRG,850000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
DP25FH09P-NMSC,Quần Tây Nam Form Vừa DP25FH09P-NMSC,800000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
TS25SS12C-RGUS,Áo Thun Nam Tay Ngắn Form Vừa TS25SS12C-RGUS,420000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
DP25ES01P-NMSC,Quần Tây Nam Form Ôm Vừa DP25ES01P-NMSC,800000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
SP25SS19C-NM,Quần Short Nam Form Vừa SP25SS19C-NM,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
SP25SS18C-AK,Quần Short Nam Form Trên Gối SP25SS18C-AK,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
SP25FH32P-AK,Quần Short Nam Năng Động SP25FH32P-AK,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
SP25FH27T-AKJN,Quần Short Nam Form Trên Gối SP25FH27T-AKJN,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
SP25FH26P-AK,Quần Short Nam Form Trên Gối SP25FH26P-AK,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
SP25FH23P-AK,Quần Short Nam Form Trên Gối SP25FH23P-AK,600000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWSP25SS07C,Quần Short Nữ Lưng Cao FWSP25SS07C,349000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
KP25SS14C-RG,Quần Khaki Nam Form Vừa KP25SS14C-RG,800000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
KP25SS12C-JNSL,Quần Khaki Nam Form Ôm KP25SS12C-JNSL,800000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
KP25FH21T-NM,Quần Jogger Nam Cá Tính KP25FH21T-NM,850000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
KP25FH18C-NMSC,Quần Khaki Nam Form Vừa KP25FH18C-NMSC,850000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
KP25FH16T-NMSL,Quần Khaki Nam Form Ôm KP25FH16T-NMSL,800000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWJN25SS11C,Quần Jeans Skinny Xanh Đậm FWJN25SS11C,650000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWSK25FH04G,Chân Váy FWSK25FH04G,399000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWJN25FH05G,Quần Jeans Ống Rộng – FWJN25FH05G,649000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWJN25FH04G,Quần Jeans Xanh Hoa Đắp Vải Trần Chỉ FWJN25FH04G,699000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
JN25SS33P-RG,Quần Jeans Nam Form Vừa JN25SS33P-RG,900000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
JN25FH47T-SL,Quần Jeans Nam Form Ôm JN25FH47T-SL,900000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
JN25FH43T-RG,Quần Jeans Nam Form Vừa JN25FH43T-RG,900000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
JN25FH42P-RG,Quần Jeans Nam Form Vừa JN25FH42P-RG,900000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
CA26SS14P,Mũ Lưỡi Trai Thời Trang CA26SS14P,299000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWSG23SS03G,Combo Mắt Kính Nữ FWSG23SS03G + Hộp Mắt Kính SG23-BOX1,349000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
JK25FH02P-CT,Áo Khoác Nam Thời Trang JK25FH02P-CT,1500000.00,Thời trang nam,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWWS25SS06G,Áo Sơ Mi Freelancer – FWWS25SS06G,449000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWDR25SS26G,Đầm Dáng Suông Cổ Polo FWDR25SS26G,549000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWSK25FH12C,Mini Skirt Basic Màu Beige FWSK25FH12C,399000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWWS25SS04C,Áo Sơ Mi Freelancer FWWS25SS04C,449000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWWS25SS03C,Áo Sơ Mi Nữ Thanh Lịch FWWS25SS03C,449000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWWS24FH03C,Áo Sơ Mi Cổ Trụ Tay Ngắn FWWS24FH03C,399000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWWS24FH01C,Áo Sơ Mi Kiểu Cách FWWS24FH01C,449000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWSK25SS09C,Chân Váy Dài FWSK25SS09C,599000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWTT25SS01G,Áo Tanktop cá tính FWTT25SS01G,149000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
FWDR24SS21C,Đầm Cổ Vest Thanh Lịch FWDR24SS21C,500000.00,Thời trang nữ,John Henry,50,t,f,t,0,0,2025-01-01 00:00:00+07
